DOCUMENT	INSEE	NOM_COM	LIBELLE	B1_BANDE	B1_T_BANDE	B1_ART_6	B1_ART_71	B1_ART_72	B1_ART_73	B1_ART_74	B1_ART_8	B1_ART_9	B1_ART_10	B1_ART_13	B1_ART_5	B1_ART_14
63063_reglement_20150709	63063	CEBAZAT	UD	-88		3	1	2	-88	-88	-99	-99	12	-88	-99	-99
63063_reglement_20150709	63063	CEBAZAT	UFb	-88		5	1	3	-88	2	-99	-99	15	0.10	-99	0.70
63063_reglement_20150709	63063	CEBAZAT	UFa	-88		5	1	3	-88	2	-99	-99	12	0.10	-99	0.70
24527_reglement_20170928	24527	SAVIGNAC LES EGLISES	UB	-88		5	1	3	-88	2	6	-99	-88	-88	-99	0.60
24527_reglement_20170928	24527	SAVIGNAC LES EGLISES	UA	-88		5	1	3	-88	2	-88	-99	-88	-99	-99	-99
24527_reglement_20170928	24527	SAVIGNAC LES EGLISES	UC	-88		5	1	3	-88	2	6	-99	7	-88	-88	0.3
24527_reglement_20170928	24527	SAVIGNAC LES EGLISES	UY	-88		10	1	4	-88	-88	8	0.60	-99	-88	-99	-99
63275_reglement_20160808	63275	PERRIER	Ug*	-88		5	1	3	-88	2	-99	-99	10	-88	-99	0.50
63275_reglement_20160808	63275	PERRIER	Ui	-88		5	1	5	-88	2	-99	0.60	10	-88	-99	-99
63275_reglement_20160808	63275	PERRIER	Uf	-88		-99	0	-99	-99	-99	-99	-99	-99	-88	-99	-99
63275_reglement_20160808	63275	PERRIER	Ud6	-88		-99	0	-99	-88	-99	-99	0.50	9	-88	-99	-99
83069_reglement_20170210	83069	HYERES	UR	-88		5	1	5	-88	1	-99	-99	-99	-88	-88	-88
83069_reglement_20170210	83069	HYERES	UGcr	-88		-88	-88	-88	-88	-88	-88	-99	7	-99	-88	-88
83069_reglement_20170210	83069	HYERES	UP	-88		-88	1	3	-88	1	-99	-99	-88	-88	-88	-88
83069_reglement_20170210	83069	HYERES	UK	-88		-10	1	5	-88	2	4	-99	12	-88	-88	-88
83069_reglement_20170210	83069	HYERES	UGa	-88		5	1	5	-88	1	4	0.20	9	0.40	-88	-88
83069_reglement_20170210	83069	HYERES	UIa	-88		5	1	3	-88	2	4	-88	12	0.20	-88	-88
83069_reglement_20170210	83069	HYERES	UIc	-88		5	1	3	-88	2	4	0.60	9	0.10	-88	-88
83069_reglement_20170210	83069	HYERES	UIm2	-88		-88	-88	-88	-88	-88	-88	0.30	12	0.10	-88	-88
83069_reglement_20170210	83069	HYERES	UIm1	-88		-88	-88	-88	-88	-88	-88	0.60	12	0.10	-88	-88
83069_reglement_20170210	83069	HYERES	UIb	-88		5	1	3	-88	2	4	0.60	12	0.10	-88	-88
83069_reglement_20170210	83069	HYERES	UEg	-88		5	1	5	-88	1	4	0.10	7	0.7	-88	-88
83069_reglement_20170210	83069	HYERES	UMp	-88		4	1	4	-88	1	-99	0.50	7	-88	-88	-88
83069_reglement_20170210	83069	HYERES	UEf	-88		5	1	8	-88	1	4	0.10	7	0.70	-88	-88
83069_reglement_20170210	83069	HYERES	UEe	-88		5	1	5	-88	1	4	0.15	7	0.65	-88	-88
83069_reglement_20170210	83069	HYERES	UAh	-88		15	1	4	-88	2	4	-99	7	-99	-88	-88
83069_reglement_20170210	83069	HYERES	UEd	-88		5	-88	-88	-88	-88	4	0.25	7	0.55	-88	-88
83069_reglement_20170210	83069	HYERES	UDa	-88		4	1	3	-88	2	4	0.35	9	0.40	88	-88
83069_reglement_20170210	83069	HYERES	UGb	-88		5	1	5	-88	1	4	0.20	9	0.40	-88	-88
83069_reglement_20170210	83069	HYERES	UEc	-88		5	-88	-88	-88	-88	4	0.35	7	0.45	-88	-88
83069_reglement_20170210	83069	HYERES	UEb	-88		5	1	3	-88	1	4	0.45	7	0.35	-88	-88
83069_reglement_20170210	83069	HYERES	UGd	-88		5	1	5	-88	1	4	0.05	7	0.10	-88	-88
83069_reglement_20170210	83069	HYERES	UEa	-88		5	1	3	-88	2	4	0.55	7	0.25	-88	-88
83069_reglement_20170210	83069	HYERES	UBa	-88		2	1	4	-88	2	4	-99	15	-88	-88	-88
83069_reglement_20170210	83069	HYERES	UAa	-88		-88	1	4	-88	2	4	-99	9	0.50	-88	-88
83069_reglement_20170210	83069	HYERES	UIp	-88		5	1	4	-88	1	5	0.60	5	0.10	-88	-88
83069_reglement_20170210	83069	HYERES	UGgv	-88		-88	-88	-88	-88	-88	-88	0.05	7	0.10	-88	-88
35131_reglement_20150709	35131	L HERMITAGE	UE1	-88		5	1	3	-88	-88	-99	0.60	-88	0.10	-88	-99
35131_reglement_20150709	35131	L HERMITAGE	UE2	-88		5	1	3	-88	-88	-99	0.50	-88	0.10	-88	-99
35131_reglement_20150709	35131	L HERMITAGE	UO2	-88		2.50	1	2	-88	-88	-99	0.05	-88	-99	-99	-99
35131_reglement_20150709	35131	L HERMITAGE	UD	-88		2.5	1	3	-88	-88	-99	0.70	18	0.10	-99	-99
35131_reglement_20150709	35131	L HERMITAGE	UGn	-88		0	1	3	-88	-88	-99	0.05	9	0.10	-99	-99
35131_reglement_20150709	35131	L HERMITAGE	UI1	-88		0	1	5	-88	-88	-99	0.80	18	0.10	-99	-99
35131_reglement_20150709	35131	L HERMITAGE	UI2	-88		0	1	5	-88	-88	-99	0.80	12	0.10	-99	-99
35131_reglement_20150709	35131	L HERMITAGE	UI3	-88		0	1	5	-88	-88	-99	0.80	12	0.10	-99	-99
35131_reglement_20150709	35131	L HERMITAGE	UO1	-88		2.50	1	2	-88	-88	-99	0.05	-88	-99	-99	-99
51161_reglement_20121210	51161	CONDE SUR MARNE	UBbb	-88		-88	-88	-88	-88	-88	-88	-88	-88	0.10	-99	-88
51161_reglement_20121210	51161	CONDE SUR MARNE	UA	-88		20	1	3	-88	-88	4	0.70	-88	0.05	-99	0.8
51161_reglement_20121210	51161	CONDE SUR MARNE	UBa	-88		3	1	3	-88	-88	3	0.50	7	0.10	1000	0.5
51161_reglement_20121210	51161	CONDE SUR MARNE	UZ	-88		3	1	3	-88	-88	-99	-99	-99	-99	-99	-99
51161_reglement_20121210	51161	CONDE SUR MARNE	UBc	-88		3	1	3	-88	-88	3	0.50	7	0.10	-99	0.5
51161_reglement_20121210	51161	CONDE SUR MARNE	UBd	-88		3	1	3	-88	-88	3	0.50	7	0.10	-99	0.5
51161_reglement_20121210	51161	CONDE SUR MARNE	UXa	-88		5	1	5	-88	-88	8	0.66	10	-88	-99	-99
51161_reglement_20121210	51161	CONDE SUR MARNE	UXb	-88		5	1	5	-88	-88	8	0.66	10	-88	-99	-99
31254_reglement_20170307	31254	LABEGE	UP	-88		0.50	1	0.50	-88	-88	-88	-88	7	-88	-88	-88
31254_reglement_20170307	31254	LABEGE	UE	-88		5	1	3	-88	-88	-88	-88	-88	0.20	-88	-88
31254_reglement_20170307	31254	LABEGE	UB	-88		3	1	3	-88	-88	-88	0.50	9.5	0.30	-88	-88
31254_reglement_20170307	31254	LABEGE	UD	-88		3	1	4	-88	2	6	0.25	7	0.40	-88	-88
31254_reglement_20170307	31254	LABEGE	UC	-88		3	1	3	-88	2	-88	0.40	7	0.30	-88	-88
31254_reglement_20170307	31254	LABEGE	UAe	-88		3	1	3	-88	2	4	-88	8	0.30	-88	-88
40091_reglement_20151214	40091	DUHORT-BACHEN	UA	-88		3	-88	-88	-88	-88	-99	-88	-88	-88	-99	-99
40091_reglement_20151214	40091	DUHORT-BACHEN	UD	-88		3	1	3	-88	2	-99	0.50	-88	0.20	-99	-99
40091_reglement_20151214	40091	DUHORT-BACHEN	UBa	-88		5	1	3	-88	2	-88	-88	-88	0.20	-88	-88
40091_reglement_20151214	40091	DUHORT-BACHEN	UY	-88		3	1	3	-88	2	-99	-99	12	-88	-99	-99
66003_reglement_20120925	66003	AMELIE LES BAINS PALALDA	UI	-88		30	1	4	-88	2	8	-88	6	-88	-88	-88
66003_reglement_20120925	66003	AMELIE LES BAINS PALALDA	UJ	-88		5	1	3	-88	2	-88	-88	8	-88	-88	-88
66003_reglement_20120925	66003	AMELIE LES BAINS PALALDA	UK	-88		-88	1	4	-88	-88	-88	-88	11	-88	-88	-88
66003_reglement_20120925	66003	AMELIE LES BAINS PALALDA	UE	-88		6	1	5	-88	2	-88	-88	22	-88	-88	-88
66003_reglement_20120925	66003	AMELIE LES BAINS PALALDA	UH	-88		4	1	4	-88	2	-88	-88	30	-88	-88	0.25
66003_reglement_20120925	66003	AMELIE LES BAINS PALALDA	UCa	-88		5	1	4	-88	2	-88	-88	11	-88	-88	1
66003_reglement_20120925	66003	AMELIE LES BAINS PALALDA	UB	-88		5	1	4	-88	2	-88	0.25	30	-88	-88	1
66003_reglement_20120925	66003	AMELIE LES BAINS PALALDA	UD	-88		6	1	4	-88	2	-88	-88	13	-88	-88	2
66003_reglement_20120925	66003	AMELIE LES BAINS PALALDA	UCe	-88		5	1	4	-88	2	-88	-88	8	-88	-88	0.4
66003_reglement_20120925	66003	AMELIE LES BAINS PALALDA	UFa	-88		5	1	4	-88	2	8	-88	8	-88	-88	0.30
66003_reglement_20120925	66003	AMELIE LES BAINS PALALDA	UAA	-88		-88	1	3	-88	-88	-88	-88	16	-88	-88	-88
14675_reglement_20140217	14675	SOLIERS	Ue	-88		10	1	5	-88	-88	5	0.70	12	0.20	-88	-88
14675_reglement_20140217	14675	SOLIERS	Ua	-88		3	1	1.5	-88	-88	4	-88	-88	0.15	200	-88
14675_reglement_20140217	14675	SOLIERS	 U	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
54167_reglement_20110223	54167	DOMMARTIN LES TOUL	UB	-88		-88	1	3	-88	2	3	-88	-88	-88	-88	-88
54167_reglement_20110223	54167	DOMMARTIN LES TOUL	UA	-88		-88	1	3	-88	2	3	-88	-88	-88	-88	-88
54167_reglement_20110223	54167	DOMMARTIN LES TOUL	UD	-88		5	1	3	-88	-88	3	-88	-88	-88	-88	-88
54167_reglement_20110223	54167	DOMMARTIN LES TOUL	UC	-88		-88	1	3	-88	2	3	-88	-88	-88	-88	-88
54167_reglement_20110223	54167	DOMMARTIN LES TOUL	UX	-88		5	1	5	-88	-88	4	-88	15	-88	-88	-88
51231_reglement_20090708	51231	L EPINE	UD	-88		5	1	3	-88	2	-99	-99	7	0.10	-99	-99
51231_reglement_20090708	51231	L EPINE	UC	-88		5	1	3	-88	-88	-99	-99	7	-88	-99	-99
77310_Pringy	77310	PRINGY	Ucb	-88		-88	1	1.50	-88	-88	2.50	-99	12	0.30	-99	-99
77310_Pringy	77310	PRINGY	Uca	-88		5	1	2.50	-88	2	-88	0.35	7	-88	600	0.35
77310_Pringy	77310	PRINGY	Ud	-88		5	1	2.50	-88	2	-88	0.50	9	-88	-88	-99
77310_Pringy	77310	PRINGY	Ub	-88		5	1	2.50	-88	2	-88	0.50	-88	0.50	500	0.50
77310_Pringy	77310	PRINGY	Ua	-88		-88	1	2.50	-88	2	-99	-99	-88	-88	-88	-88
77310_Pringy	77310	PRINGY	Ue2	-88		18	1	2.50	-88	2	-99	0.60	12	0.50	-88	0.70
77310_Pringy	77310	PRINGY	Ue1	-88		6	1	5	-88	-88	-99	0.60	20	0.50	-88	0.70
15102_reglement_20120602	15102	LAVIGERIE	Ua	-88		4	1	3	-88	2	4	-99	12	-88	-88	-88
66099_reglement_20170704	66099	LLAURO	UB	-88		3	1	4	4	2	4	-88	-88	-88	-88	-88
66099_reglement_20170704	66099	LLAURO	UA	-88		-88	1	3	-88	-99	-88	-88	10.50	-88	-88	-88
66099_reglement_20170704	66099	LLAURO	UD	-88		5	1	4	-88	2	-88	0.50	8	-88	-88	-88
66099_reglement_20170704	66099	LLAURO	UC	-88		5	1	5	-88	2	4	0.50	10.50	-88	-88	-88
83154_reglement_20150513	83154	ST ANTONIN DU VAR	Uea	-88		-88	1	1	-88	-88	-88	-88	9	-88	-88	-88
83154_reglement_20150513	83154	ST ANTONIN DU VAR	Uec	-88		4	1	4	-88	-88	-88	0.20	7	0.20	-88	-99
83154_reglement_20150513	83154	ST ANTONIN DU VAR	Ueb	-88		-88	1	1	-88	-88	-88	-88	7	-88	-88	-88
83154_reglement_20150513	83154	ST ANTONIN DU VAR	Ud	-88		3.5	1	4	-88	-88	-99	0.08	7	0.20	-88	-88
83154_reglement_20150513	83154	ST ANTONIN DU VAR	Uc	-88		3.5	1	4	-88	-88	-99	0.12	7	0.15	-88	-88
83154_reglement_20150513	83154	ST ANTONIN DU VAR	Ub	-88		3.5	1	4	-88	-88	-99	0.12	7	0.10	-88	-88
83154_reglement_20150513	83154	ST ANTONIN DU VAR	Ua	-88		3.5	1	4	-88	-88	-99	0.12	9	-88	-88	-88
14167_reglement_20140224	14167	COLOMBELLES	UGv	-88		4	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
14167_reglement_20140224	14167	COLOMBELLES	UGa	-88		4	-88	-88	-88	-88	4	0.75	-88	-88	-88	-88
14167_reglement_20140224	14167	COLOMBELLES	UE	-88		5	1	4	-88	2	4	-88	-88	0.10	-88	-88
14167_reglement_20140224	14167	COLOMBELLES	UGb	-88		4	1	3	-88	2	4	0.35	-88	0.20	-88	-88
14167_reglement_20140224	14167	COLOMBELLES	UGc	-88		4	-88	-88	-88	-88	4	0.35	-88	0.20	-88	-88
14167_reglement_20140224	14167	COLOMBELLES	UGd	-88		4	-88	-88	-88	-88	-88	0.75	-88	-88	-88	-88
42001_reglement_20021226	42001	ABOEN	Uc	-88		20	1	3	4	2	-99	-99	9	-99	-99	-99
42001_reglement_20021226	42001	ABOEN	Ub	-88		20	1	3	4	2	-99	-99	9	-99	-99	-99
13043_reglement_20151221	13043	GIGNAC LA NERTHE	UEP	-88		-88	0	-99	-88	-88	-99	-99	-99	-88	-88	-88
13043_reglement_20151221	13043	GIGNAC LA NERTHE	UF	-88		-88	0	-99	-88	2	-99	-99	10	-88	-88	-88
13043_reglement_20151221	13043	GIGNAC LA NERTHE	UE3a	-88		5	-88	-88	-88	-88	-88	-88	12	-88	-88	-88
13043_reglement_20151221	13043	GIGNAC LA NERTHE	UB	-88		-88	1	3	-88	2	-88	-99	13	-88	-88	-88
13043_reglement_20151221	13043	GIGNAC LA NERTHE	UDb	-88		2	1	3	-88	2	-88	0.35	9	0.35	-88	-88
13043_reglement_20151221	13043	GIGNAC LA NERTHE	UDa	-88		2	1	2	-88	2	-88	0.25	9	0.35	-88	-88
13043_reglement_20151221	13043	GIGNAC LA NERTHE	UC	-88		-88	1	3	-88	2	-88	0.50	16	0.20	-88	-88
13043_reglement_20151221	13043	GIGNAC LA NERTHE	UEa4	-88		5	1	5	-88	2	-88	0.30	7	-88	-88	-88
13043_reglement_20151221	13043	GIGNAC LA NERTHE	UDc	-88		4	1	3	-88	2	-88	0.25	9	0.35	-88	-88
13043_reglement_20151221	13043	GIGNAC LA NERTHE	UV	-88		-88	1	3	-88	2	-99	-99	13	-88	-88	-88
28357_reglement_20131203	28357	ST PIAT	Uaa	-88		2	1	2	-88	-88	-99	0,6	6	-88	-99	-99
28357_reglement_20131203	28357	ST PIAT	Uab	-88		2	1	2	-88	-88	-99	0,4	6	-88	-99	-99
28357_reglement_20131203	28357	ST PIAT	Uae	-88		2	1	2	-88	-88	-99	0,8	6	-88	-99	-99
28357_reglement_20131203	28357	ST PIAT	Ub	-88		5	1	3	-88	-88	-99	0,4	5	0,4	-99	-99
28357_reglement_20131203	28357	ST PIAT	Ux	-88		3	1	3	-88	-88	-99	-99	8	-88	-99	-99
63417_reglement_20131010	63417	SAYAT	UL	-88		-99	0	-99	-99	-99	-99	-88	12	-88	-88	-88
63417_reglement_20131010	63417	SAYAT	Uh	-88		5	1	3	-88	2	-88	-88	8	-88	-88	0.312
63417_reglement_20131010	63417	SAYAT	Ub	-88		-99	0	-99	-99	-99	-88	-88	9	-88	-88	-88
63417_reglement_20131010	63417	SAYAT	Ua3	-88		5	1	5	-88	-88	-99	0.60	8	-88	-88	-88
63417_reglement_20131010	63417	SAYAT	Ua2	-88		5	1	3	-88	-88	-99	0.60	10	-88	-88	-88
63417_reglement_20131010	63417	SAYAT	Ua1	-88		5	1	3	-88	-88	-99	0.60	8	-88	-88	-88
61456_reglement_20050426	61456	ST SULPICE SUR RISLE	Uc	-88		-88	0	-88	-88	-88	5	-88	6	0.10	-88	-99
61456_reglement_20050426	61456	ST SULPICE SUR RISLE	Ua	-88		-88	0	-88	-88	-88	-88	0.60	6	0.30	1000	-99
61456_reglement_20050426	61456	ST SULPICE SUR RISLE	Uzc	-88		10	-88	-88	-88	-88	-99	0.60	6	0.10	-88	-88
72334_reglement_20141117	72334	SILLE LE GUILLAUME	Ucb	-88		1	1	0	-88	-88	-88	-88	9	-88	-88	-88
72334_reglement_20141117	72334	SILLE LE GUILLAUME	Up	-88		0	1	10	-88	2	-88	-88	9	0.10	-88	-88
72334_reglement_20141117	72334	SILLE LE GUILLAUME	Uca	-88		1	1	1	-88	-88	-88	-88	9	-88	-88	-88
72334_reglement_20141117	72334	SILLE LE GUILLAUME	Ue	-88		5	1	5	-88	-88	-88	-88	-88	-88	-88	-88
72334_reglement_20141117	72334	SILLE LE GUILLAUME	Ua	-88		1	1	3	-88	2	-88	-88	-88	-88	-88	-88
01116_reglement_20150129	1116	CONTREVOZ	Ui	-88		-99	-99	-99	-99	-99	-99	-99	-99	-88	-99	-99
01116_reglement_20150129	1116	CONTREVOZ	Ub	-88		3	1	4	-88	-88	-99	-99	7	-88	-99	-99
01116_reglement_20150129	1116	CONTREVOZ	Ua	-88		3	1	4	-88	-88	-99	-99	7	-88	-99	-99
34299_reglement_20150921	34299	SERIGNAN	UE	-88		5	1	5	-88	-88	5	-88	12	-88	-88	-88
34299_reglement_20150921	34299	SERIGNAN	UB	-88		3	1	3	-88	2	3	-88	-88	0.10	-88	-88
34299_reglement_20150921	34299	SERIGNAN	UA	-88		-88	1	3	-88	-88	3	-88	-88	-88	-88	-88
34299_reglement_20150921	34299	SERIGNAN	UD	-88		5	1	3	-88	2	3	-88	-88	0.10	-88	-88
34299_reglement_20150921	34299	SERIGNAN	UC	-88		5	1	3	-88	2	3	-88	-88	-88	-88	-88
63397_reglement_20150212	63397	SAINT SAUVES D'AUVERGNE	UB	-88		1	1	1.5	-88	2	-99	-99	9	-88	-99	-99
63397_reglement_20150212	63397	SAINT SAUVES D'AUVERGNE	UC	-88		3	1	3	-88	2	-99	-99	9	0.10	-99	-99
11392_reglement_20160628	11392	TOURNISSAN	UB	-88		5	1	3	-88	-88	-88	-88	8	-88	-88	-88
11392_reglement_20160628	11392	TOURNISSAN	UA	-88		-88	1	5	-88	-88	-88	-88	10	-88	-88	-88
11392_reglement_20160628	11392	TOURNISSAN	UC	-88		5	1	3	-88	-88	-88	-88	8	-88	-88	-88
74082_reglement_20170309	74082	COLLONGES SOUS SALEVE	UR	-88		-99	0	-99	-99	-99	-99	-88	-88	-88	-88	-88
74082_reglement_20170309	74082	COLLONGES SOUS SALEVE	US1	-88		3	1	4	-88	2	-99	0.40	15	0.05	-88	-88
74082_reglement_20170309	74082	COLLONGES SOUS SALEVE	UM	-88		3	1	3	-88	-88	-88	0.6	-88	0.05	-88	-88
74082_reglement_20170309	74082	COLLONGES SOUS SALEVE	US2	-88		-88	0	-99	-88	-88	-99	0.80	-99	0.05	-88	-88
74082_reglement_20170309	74082	COLLONGES SOUS SALEVE	UE	-88		-88	0	-99	-88	-88	-99	-99	-99	0.05	-88	-88
74082_reglement_20170309	74082	COLLONGES SOUS SALEVE	UF	-88		-99	0	-99	-99	-99	-99	-88	-88	-88	-88	-88
74082_reglement_20170309	74082	COLLONGES SOUS SALEVE	UB	-88		5	1	3	-88	2	-88	0.50	-88	0.25	-88	-88
74082_reglement_20170309	74082	COLLONGES SOUS SALEVE	UD	-88		5	1	4	-88	2	-88	0.25	-88	0.05	-88	-88
74082_reglement_20170309	74082	COLLONGES SOUS SALEVE	UC	-88		5	1	3	-88	2	-88	0.30	-88	0.05	-88	-88
74082_reglement_20170309	74082	COLLONGES SOUS SALEVE	UX	-88		3	1	3	-88	-88	-88	0.70	22	-88	-88	-88
74082_reglement_20170309	74082	COLLONGES SOUS SALEVE	UAA	-88		3	1	4	-88	2	-99	0.20	9	0.25	-88	-88
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UZH1	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UAp1	-88		-88	1	3	-88	-88	4	0.1	12	-88	-88	-88
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UZH2	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UAp3	-88		-88	-88	-88	-88	-88	4	1	12	-88	-88	-88
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UAp2	-88		-88	-88	-88	-88	-88	4	0.80	12	-88	-88	-88
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UE	-88		4	1	3	-88	1	4	0.50	7	0.60	-99	-99
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UFe	-88		3	1	6	-88	1	4	0.70	-88	0.50	-99	-99
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UFg	-88		3	1	4	-88	2	4	-99	-88	0.50	-99	-99
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UC	-88		12	1	3	-88	1	-99	-99	20	0.10	-99	-99
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UZH4	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UFd	-88		3	1	4	-88	2	4	0.70	-99	0.50	-99	-99
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UAd	-88		3	1	3	-88	1	-88	-88	20	0.35	-99	-99
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UZH3	-88		-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UFc	-88		3	1	4	-88	2	4	0.70	12	0.50	-99	-99
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UBa	-88		1	1	6	-88	1	6	-99	25	0.50	-99	-99
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UAb	-88		3	1	3	-88	1	-88	-88	14	0.35	-99	-99
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UBb	-88		1	1	6	-88	1	6	0.70	25	0.50	-99	-99
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UAc	-88		3	1	3	-88	1	-88	0.70	17	0.35	-99	-99
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UZ	-88		2.50	1	8	-88	2	4	0.70	-88	0.10	-99	0.10
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UBc	-88		1	1	6	-88	2	6	-99	27	0.50	-99	-99
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UBd	-88		1	1	6	-88	2	10	-99	27	0.50	-99	-99
94140_Alfortville	94140	VILLE D'ALFORTVILLE	UAa	-88		3	1	3	-88	1	-88	-88	9	0.35	-99	-99
63252_reglement_20160926	63252	NEUVILLE	Ug	-88		3	1	3	-88	-88	-99	-99	7	-88	-88	-99
63252_reglement_20160926	63252	NEUVILLE	Ue	-88		3	1	3	-88	2	-99	-99	7	-88	-88	-99
63252_reglement_20160926	63252	NEUVILLE	Ud	-88		3	1	2	-88	-88	-99	-99	9	-88	-99	-99
10297_reglement_20120627	10297	PONT STE MARIE	UO	-88		5	1	3	-88	-88	-99	-99	7	-88	-99	-99
10297_reglement_20120627	10297	PONT STE MARIE	UGA1a	-88		-88	-88	-88	-88	-88	-88	-88	13	-88	-88	-88
10297_reglement_20120627	10297	PONT STE MARIE	UGA	-88		3	1	3	-88	-88	-99	0.50	14	0.10	-99	-99
10297_reglement_20120627	10297	PONT STE MARIE	UB	-88		4	1	4	-88	2	4	0.50	10	0.10	-99	-99
10297_reglement_20120627	10297	PONT STE MARIE	UA	-88		4	1	4	-88	-88	4	-99	13	0.10	-99	-99
10297_reglement_20120627	10297	PONT STE MARIE	UC	-88		5	1	4	-88	2	4	0.35	10	0.10	-99	-99
10297_reglement_20120627	10297	PONT STE MARIE	UGA1c	-88		-88	-88	-88	-88	-88	-88	-88	8	-88	-88	-88
10297_reglement_20120627	10297	PONT STE MARIE	UGA1b	-88		-88	-88	-88	-88	-88	-88	-88	10	-88	-88	-88
10297_reglement_20120627	10297	PONT STE MARIE	UYC	-88		-88	1	4	-88	1	4	-99	10	-88	-99	-99
41140_reglement_20041011	41140	MILLANCAY	Ui	-88		-88	1	3	-88	-88	-99	-99	6	-88	-99	-99
41140_reglement_20041011	41140	MILLANCAY	Ud	-88		-88	1	4	-88	2	-88	-99	4	-88	-99	-99
41140_reglement_20041011	41140	MILLANCAY	Uc	-88		-88	1	3	-88	-88	-99	-99	4	-88	-88	-99
41140_reglement_20041011	41140	MILLANCAY	Ub	-88		5	1	3	-88	-88	-99	-99	4	-88	-88	-99
41140_reglement_20041011	41140	MILLANCAY	Ua	-88		-88	1	3	-88	-88	-99	-99	6	-88	-99	-99
29066_reglement_20170303	29066	GUENGAT	Uhb	-88		3	1	1	-88	-88	-99	0.70	9	-88	-99	-88
29066_reglement_20170303	29066	GUENGAT	Uha	-88		3	1	1	-88	-88	-99	1	11	-88	-99	-88
29066_reglement_20170303	29066	GUENGAT	Ui	-88		5	1	5	-88	-88	-99	-99	14	0.15	-99	-88
29066_reglement_20170303	29066	GUENGAT	UL	-88		3	1	1	-88	-88	-99	-99	12	-88	-99	-88
59254_reglement_20170704	59254	FRESSAIN	Ue	-88		5	1	3	-88	-88	8	-99	9	-88	-88	-99
59254_reglement_20170704	59254	FRESSAIN	Ub	-88		5	1	3	-88	-88	8	0.40	9	0.40	-88	-99
59254_reglement_20170704	59254	FRESSAIN	Ua	-88		5	1	3	-88	-88	8	-99	9	0.10	-88	-99
72052_reglement_20110917	72052	CHAHAIGNES	UP	-88		3	1	2.50	-88	-88	4	-88	-88	-88	1000	0.60
72052_reglement_20110917	72052	CHAHAIGNES	UC	-88		3	1	2.50	-88	-88	4	1	-88	-88	-88	-99
28114_reglement_20090627	28114	COURBEHAYE	UL	-88		6	1	3	-88	2	-99	-99	-99	0.60	-99	-99
28114_reglement_20090627	28114	COURBEHAYE	UB	-88		3	1	3	-88	2	-99	0.40	-88	0.60	-88	-99
28114_reglement_20090627	28114	COURBEHAYE	UA	-88		-88	1	3	-88	-88	-99	-99	-88	0.60	-88	-99
28114_reglement_20090627	28114	COURBEHAYE	UX	-88		3	1	3	-88	2	-99	0.60	-99	0.20	-99	-99
37051_reglement_20140220	37051	CHAMPIGNY SUR VEUDE	UB	-88		1	1	2	-88	-88	-99	-99	8	-88	-99	-99
37051_reglement_20140220	37051	CHAMPIGNY SUR VEUDE	UA	-88		-88	1	2	-88	-88	-99	-99	-88	-88	-99	-99
37051_reglement_20140220	37051	CHAMPIGNY SUR VEUDE	UC	-88		4	1	4	-88	-88	-88	-99	-99	-88	-99	-99
61412_reglement_20150623	61412	ST JULIEN SUR SARTHE	UB	-88		5	1	3	-88	2	-99	-99	-88	-88	-99	-99
61412_reglement_20150623	61412	ST JULIEN SUR SARTHE	UA	-88		5	1	3	-88	2	-99	-99	-88	-88	-99	-99
61412_reglement_20150623	61412	ST JULIEN SUR SARTHE	UZ	-88		-88	1	5	-88	2	-99	0,6	12	-88	-99	-99
72168_reglement_20170224	72168	LOUE	Up	-88		0	1	1	-88	-88	-88	-88	9	-88	-88	-88
72168_reglement_20170224	72168	LOUE	Ui	-88		5	1	3	-88	2	-88	-88	-88	-88	-88	-88
72168_reglement_20170224	72168	LOUE	Ue	-88		1	1	3	-88	-88	-88	-88	-88	-88	-88	-88
